Source,Destination,Weight
C0040822,C0027498,2.0
C0040822,C0152031,1.0
C0040822,C0476288,1.0
C0040822,C0439814,1.0
C0040822,C0023218,1.0
C0040822,C0850149,1.0
C0040822,C0857233,1.0
C0040822,C0015644,4.0
C0040822,C0232849,1.0
C0040822,C0159028,1.0
C0040822,C0476270,1.0
C0040822,C0423636,1.0
C0040822,C1704276,3.0
C0040822,C0744002,1.0
C0040822,C0848724,1.0
C0040822,C0949445,2.0
C0040822,C0007758,1.0
C0040822,C0027066,1.0
C0040822,C0746674,1.0
C0040822,C2169806,1.0
C0040822,C0495682,1.0
C0040822,C0026838,1.0
C0040822,C1705500,1.0
C0040822,C0027796,1.0
C0040822,C0578050,1.0
C0040822,C0426359,1.0
C0040822,C0152029,1.0
C0040822,C0422833,1.0
C0040822,C0586407,1.0
C0040822,C0241165,1.0
C0040822,C0017672,2.0
C0040822,C0849911,1.0
C0040822,C0232517,1.0
C0040822,C0857177,1.0
C0040822,C0235218,1.0
C0040822,C0549209,1.0
C0040822,C0848717,1.0
C0040822,C1768507,1.0
C0040822,C3670794,1.0
C0040822,C0423773,1.0
C0235004,C0679309,1.0
C0235004,C0011991,2.0
C0235004,C0741585,1.0
C0235004,C0013404,3.0
C0235004,C0085593,1.0
C0235004,C0683369,1.0
C0235004,C0235318,1.0
C0235004,C0085624,3.0
C0235004,C0542476,2.0
C0235004,C0037011,1.0
C0235004,C0004604,1.0
C0235004,C0003862,1.0
C0235004,C0042571,2.0
C0235004,C0600142,1.0
C0235004,C0344232,3.0
C0235004,C0848633,2.0
C0235004,C0700590,1.0
C0235004,C1260880,1.0
C0235004,C0302539,1.0
C0235004,C0010200,1.0
C0235004,C0438716,1.0
C0235004,C0016382,2.0
C0235004,C0018834,1.0
C0235004,C0232292,1.0
C0235004,C0043144,1.0
C0235004,C0849959,1.0
C0235004,C0024902,1.0
C0235004,C0425449,1.0
C0235004,C0015468,1.0
C0235004,C0221170,1.0
C0235004,C0581881,1.0
C0235004,C0581879,1.0
C0235004,C0235239,1.0
C0235004,C0235283,1.0
C0235004,C0848241,1.0
C0235004,C0857126,1.0
C0235004,C0749874,1.0
C0235004,C0857233,1.0
C0235004,C0235267,1.0
C0235004,C0476270,1.0
C0235004,C0232602,1.0
C0235004,C2370950,1.0
C0235004,C0877487,1.0
C0235004,C0019079,1.0
C0235004,C0522179,1.0
C0235004,C0240564,1.0
C0679309,C0037088,1.0
C0679309,C0917801,1.0
C0679309,C0085624,1.0
C0679309,C0005874,1.0
C0679309,C0151786,1.0
C0679309,C0948094,1.0
C0679309,C0564820,1.0
C0679309,C0234981,1.0
C0679309,C0087169,1.0
C0679309,C0037317,1.0
C0679309,C0948775,1.0
C0679309,C0032617,1.0
C0027769,C0011991,3.0
C0027769,C0013404,1.0
C0027769,C0037088,1.0
C0027769,C0026821,2.0
C0027769,C0917801,2.0
C0027769,C0278141,1.0
C0027769,C0085624,2.0
C0027769,C0542476,1.0
C0027769,C0577573,1.0
C0027769,C0004604,2.0
C0027769,C0000737,2.0
C0027769,C0032781,2.0
C0027769,C0003862,1.0
C0027769,C0234369,1.0
C0027769,C0042571,2.0
C0027769,C0344232,1.0
C0027769,C0028081,1.0
C0027769,C0027424,1.0
C0027769,C0023380,2.0
C0027769,C1260880,1.0
C0027769,C0242429,4.0
C0027769,C1397014,1.0
C0027769,C0234230,2.0
C0027769,C0014724,3.0
C0027769,C0748706,2.0
C0027769,C2004489,1.0
C0027769,C0302539,2.0
C0027769,C0010200,3.0
C0027769,C0037763,1.0
C0027769,C0392171,1.0
C0027769,C0677500,1.0
C0027769,C0234229,1.0
C0027769,C0857245,1.0
C0027769,C0013395,1.0
C0027769,C0018834,1.0
C0027769,C0232292,2.0
C0027769,C0043144,1.0
C0027769,C1321587,1.0
C0027769,C0016204,1.0
C0027769,C0235108,1.0
C0027769,C0151786,1.0
C0027769,C0574068,1.0
C0027769,C0239377,1.0
C0027769,C0030794,2.0
C0027769,C0232492,1.0
C0027769,C0541976,1.0
C0027769,C0162298,1.0
C0027769,C0423673,1.0
C0027769,C0522359,1.0
C0027769,C0278146,1.0
C0027769,C0700153,1.0
C0027769,C0863104,1.0
C0027769,C0232289,1.0
C0027769,C0312422,1.0
C0027769,C0240327,1.0
C0027769,C0234255,1.0
C0027769,C2202100,1.0
C0027769,C0085635,1.0
C0027769,C0574002,1.0
C0027769,C0850674,1.0
C0027769,C0423628,1.0
C0027769,C0476288,1.0
C0027769,C0015644,1.0
C0027769,C0159028,1.0
C0027769,C0476270,1.0
C0027769,C1704276,1.0
C0027769,C0744002,1.0
C0027769,C0848724,1.0
C0027769,C0949445,1.0
C0027769,C2169806,1.0
C0027769,C0026838,1.0
C0027769,C0578050,1.0
C0027769,C0426359,1.0
C0027769,C0152029,1.0
C0027769,C0422833,1.0
C0027769,C0586407,1.0
C0027769,C0241165,1.0
C0027769,C0332601,1.0
C0027769,C0241050,1.0
C0027769,C0233401,1.0
C0235309,C0011991,5.0
C0235309,C0013404,3.0
C0235309,C0026821,3.0
C0235309,C0085593,1.0
C0235309,C0917801,2.0
C0235309,C0683369,1.0
C0235309,C0458118,1.0
C0235309,C0278141,2.0
C0235309,C0004604,1.0
C0235309,C0032781,1.0
C0235309,C0042571,1.0
C0235309,C0600142,2.0
C0235309,C0344232,2.0
C0235309,C0150055,1.0
C0235309,C1446787,1.0
C0235309,C0023222,1.0
C0235309,C0024031,1.0
C0235309,C0596601,1.0
C0235309,C0014724,1.0
C0235309,C0748706,1.0
C0235309,C0302539,1.0
C0235309,C0000729,2.0
C0235309,C0344375,3.0
C0235309,C0016382,2.0
C0235309,C0018834,1.0
C0235309,C0744318,1.0
C0235309,C0024902,1.0
C0235309,C0016204,3.0
C0235309,C0151786,1.0
C0235309,C0439053,1.0
C0235309,C0851121,1.0
C0235309,C0425449,1.0
C0235309,C2957106,1.0
C0235309,C0858665,1.0
C0235309,C0149738,1.0
C0235309,C0015468,1.0
C0235309,C0700153,1.0
C0235309,C0006625,1.0
C0235309,C0564823,1.0
C0235309,C0549248,1.0
C0235309,C0741426,1.0
C0235309,C0087169,1.0
C0235309,C0037317,1.0
C0235309,C0015644,1.0
C0235309,C0239836,1.0
C0235309,C0847554,1.0
C0235309,C0700184,1.0
C0235309,C0019079,1.0
C0235309,C2945698,1.0
C0235309,C0857071,1.0
C0235309,C1768507,1.0
C0011991,C0741585,2.0
C0011991,C0013404,3.0
C0011991,C0037088,1.0
C0011991,C0026821,8.0
C0011991,C0036396,2.0
C0011991,C0221100,1.0
C0011991,C0085593,4.0
C0011991,C0917801,2.0
C0011991,C0683369,1.0
C0011991,C0235318,1.0
C0011991,C0085624,5.0
C0011991,C0542476,2.0
C0011991,C0577573,1.0
C0011991,C0004604,6.0
C0011991,C0000737,5.0
C0011991,C0003862,4.0
C0011991,C0042571,2.0
C0011991,C0344232,1.0
C0011991,C0028081,1.0
C0011991,C0027424,1.0
C0011991,C0848633,1.0
C0011991,C0023380,1.0
C0011991,C1260880,2.0
C0011991,C0150055,3.0
C0011991,C1446787,3.0
C0011991,C0242429,4.0
C0011991,C0024031,2.0
C0011991,C0234230,2.0
C0011991,C0596601,5.0
C0011991,C1443924,1.0
C0011991,C0014724,2.0
C0011991,C0748706,5.0
C0011991,C1321898,6.0
C0011991,C0520962,3.0
C0011991,C0000729,3.0
C0011991,C0344375,8.0
C0011991,C0426623,1.0
C0011991,C1517205,2.0
C0011991,C0010200,5.0
C0011991,C0037763,1.0
C0011991,C0392171,2.0
C0011991,C0677500,2.0
C0011991,C0016382,1.0
C0011991,C0857245,1.0
C0011991,C0278145,3.0
C0011991,C0018834,4.0
C0011991,C0043144,1.0
C0011991,C1321587,1.0
C0011991,C0016204,3.0
C0011991,C0151786,1.0
C0011991,C0851121,2.0
C0011991,C0232487,1.0
C0011991,C2957106,1.0
C0011991,C0232492,2.0
C0011991,C0238552,1.0
C0011991,C0019559,1.0
C0011991,C1282310,1.0
C0011991,C0946092,1.0
C0011991,C0085631,1.0
C0011991,C0425481,1.0
C0011991,C0278007,1.0
C0011991,C0541976,2.0
C0011991,C0575090,1.0
C0011991,C0427008,1.0
C0011991,C0015468,1.0
C0011991,C0278146,2.0
C0011991,C0221170,2.0
C0011991,C0426636,1.0
C0011991,C0239724,1.0
C0011991,C0231710,1.0
C0011991,C0312422,1.0
C0011991,C0240327,1.0
C0011991,C0848283,2.0
C0011991,C0037317,1.0
C0011991,C0476288,2.0
C0011991,C0848241,1.0
C0011991,C0850630,1.0
C0011991,C0857126,1.0
C0011991,C0749874,1.0
C0011991,C0857233,1.0
C0011991,C0235150,1.0
C0011991,C0423640,1.0
C0011991,C0016199,1.0
C0011991,C0159028,1.0
C0011991,C0476270,1.0
C0011991,C2169806,1.0
C0011991,C0026838,1.0
C0011991,C0241229,1.0
C0011991,C0578050,1.0
C0011991,C0426359,1.0
C0011991,C0152029,1.0
C0011991,C0422833,1.0
C0011991,C0586407,1.0
C0011991,C0241165,1.0
C0011991,C0857199,1.0
C0011991,C0476289,1.0
C0011991,C0857177,1.0
C0011991,C0423773,1.0
C0741585,C0013404,1.0
C0741585,C0026821,3.0
C0741585,C0085593,3.0
C0741585,C0278141,1.0
C0741585,C0085624,1.0
C0741585,C0037011,1.0
C0741585,C0004604,1.0
C0741585,C0003862,2.0
C0741585,C0235234,1.0
C0741585,C0027424,1.0
C0741585,C0848633,1.0
C0741585,C1260880,2.0
C0741585,C0016512,1.0
C0741585,C0231749,1.0
C0741585,C0023222,2.0
C0741585,C0007859,1.0
C0741585,C0242429,1.0
C0741585,C0024031,1.0
C0741585,C0234230,1.0
C0741585,C0748706,1.0
C0741585,C0344375,1.0
C0741585,C0010200,4.0
C0741585,C0037763,2.0
C0741585,C0234229,1.0
C0741585,C0018834,1.0
C0741585,C0235108,1.0
C0741585,C0151786,1.0
C0741585,C0238741,1.0
C0741585,C2957106,1.0
C0741585,C0015468,1.0
C0741585,C0221170,1.0
C0741585,C0234255,1.0
C0741585,C0151827,1.0
C0741585,C0241057,1.0
C0741585,C0849967,1.0
C0741585,C0231655,1.0
C0741585,C3640015,1.0
C0741585,C0476288,1.0
C0741585,C0857126,1.0
C0741585,C0749874,1.0
C0741585,C0857233,1.0
C0741585,C0578454,1.0
C0741585,C0239836,1.0
C0741585,C0847554,1.0
C0741585,C0150841,1.0
C0848168,C0013404,3.0
C0848168,C0234369,1.0
C0848168,C1321898,1.0
C0848168,C0010200,1.0
C0848168,C1321587,2.0
C0848168,C0016204,1.0
C0013404,C0037088,6.0
C0013404,C0026821,2.0
C0013404,C0085593,3.0
C0013404,C0917801,2.0
C0013404,C0683369,3.0
C0013404,C0085624,4.0
C0013404,C0542476,1.0
C0013404,C0037011,2.0
C0013404,C0577573,1.0
C0013404,C0004604,6.0
C0013404,C0000737,1.0
C0013404,C0032781,1.0
C0013404,C0003862,2.0
C0013404,C0234369,1.0
C0013404,C0042571,3.0
C0013404,C0600142,3.0
C0013404,C0344232,2.0
C0013404,C0028081,3.0
C0013404,C0027424,1.0
C0013404,C0522251,1.0
C0013404,C0848633,1.0
C0013404,C1260880,2.0
C0013404,C0023222,1.0
C0013404,C0007859,1.0
C0013404,C0242429,2.0
C0013404,C0024031,1.0
C0013404,C0596601,2.0
C0013404,C0014724,2.0
C0013404,C0748706,1.0
C0013404,C1321898,1.0
C0013404,C0302539,1.0
C0013404,C1517205,1.0
C0013404,C0010200,19.0
C0013404,C0037763,1.0
C0013404,C0438716,1.0
C0013404,C0392171,1.0
C0013404,C0039591,1.0
C0013404,C0677500,1.0
C0013404,C0016382,4.0
C0013404,C0857245,2.0
C0013404,C0241039,1.0
C0013404,C0018834,4.0
C0013404,C0232292,5.0
C0013404,C0043144,7.0
C0013404,C0744318,2.0
C0013404,C0024902,2.0
C0013404,C1321587,9.0
C0013404,C0016204,1.0
C0013404,C0235108,1.0
C0013404,C0151786,2.0
C0013404,C0848290,1.0
C0013404,C0574068,2.0
C0013404,C0425449,7.0
C0013404,C0558489,1.0
C0013404,C0235710,2.0
C0013404,C0564820,2.0
C0013404,C0085631,1.0
C0013404,C0221758,1.0
C0013404,C0427008,1.0
C0013404,C0541828,1.0
C0013404,C0151315,1.0
C0013404,C0015468,1.0
C0013404,C0522359,1.0
C0013404,C0278146,1.0
C0013404,C0231217,1.0
C0013404,C0184567,1.0
C0013404,C0149651,1.0
C0013404,C0234253,1.0
C0013404,C0240327,1.0
C0013404,C0235239,1.0
C0013404,C0424489,1.0
C0013404,C2141922,1.0
C0013404,C1306878,1.0
C0013404,C0701824,1.0
C0013404,C0221161,1.0
C0013404,C0231655,1.0
C0013404,C0476288,1.0
C0013404,C0023218,1.0
C0013404,C0850149,3.0
C0013404,C0857126,1.0
C0013404,C0749874,1.0
C0013404,C0857233,1.0
C0013404,C0578454,1.0
C0013404,C0235267,1.0
C0013404,C0159028,2.0
C0013404,C3665346,1.0
C0013404,C0241040,2.0
C0013404,C0239836,1.0
C0013404,C0476270,2.0
C0013404,C0019825,1.0
C0013404,C0857172,1.0
C0013404,C2169806,1.0
C0013404,C0026838,1.0
C0013404,C0238656,1.0
C0013404,C0559687,2.0
C0013404,C0578050,1.0
C0013404,C0847554,2.0
C0013404,C0426359,1.0
C0013404,C0152029,1.0
C0013404,C0422833,1.0
C0013404,C0586407,1.0
C0013404,C0241165,1.0
C0013404,C0017672,1.0
C0013404,C0423634,1.0
C0013404,C0019079,1.0
C0013404,C0240564,1.0
C0013404,C0857180,1.0
C0037088,C0026821,1.0
C0037088,C0036396,1.0
C0037088,C0221100,1.0
C0037088,C0085593,1.0
C0037088,C0917801,2.0
C0037088,C0683369,3.0
C0037088,C0278141,1.0
C0037088,C0085624,6.0
C0037088,C0542476,1.0
C0037088,C0037011,1.0
C0037088,C0577573,3.0
C0037088,C0004604,5.0
C0037088,C0000737,1.0
C0037088,C0003862,2.0
C0037088,C0042571,1.0
C0037088,C0344232,1.0
C0037088,C0028081,2.0
C0037088,C0027424,1.0
C0037088,C0023380,2.0
C0037088,C0016512,1.0
C0037088,C0023222,1.0
C0037088,C0040460,1.0
C0037088,C0007859,1.0
C0037088,C0242429,1.0
C0037088,C0751295,2.0
C0037088,C0024031,2.0
C0037088,C0596601,1.0
C0037088,C0014724,1.0
C0037088,C3839047,1.0
C0037088,C2004489,1.0
C0037088,C0302539,1.0
C0037088,C0010200,3.0
C0037088,C2364135,1.0
C0037088,C0392171,1.0
C0037088,C0677500,2.0
C0037088,C0857245,1.0
C0037088,C0241039,1.0
C0037088,C0278145,1.0
C0037088,C0232292,1.0
C0037088,C0043144,3.0
C0037088,C1321587,4.0
C0037088,C0016204,1.0
C0037088,C0151786,1.0
C0037088,C0239377,3.0
C0037088,C0392678,1.0
C0037088,C0425449,4.0
C0037088,C2957106,2.0
C0037088,C0238740,3.0
C0037088,C0238995,1.0
C0037088,C0564820,1.0
C0037088,C0019559,1.0
C0037088,C0234981,1.0
C0037088,C0278146,1.0
C0037088,C0221170,2.0
C0037088,C0241898,1.0
C0037088,C0006625,2.0
C0037088,C0231217,1.0
C0037088,C0549248,1.0
C0037088,C0239832,1.0
C0037088,C0240327,1.0
C0037088,C0427086,1.0
C0037088,C2364111,1.0
C0037088,C2202100,1.0
C0037088,C0850674,1.0
C0037088,C0687681,1.0
C0037088,C0476227,1.0
C0037088,C0027498,2.0
C0037088,C0231780,1.0
C0037088,C0087169,1.0
C0037088,C0476288,1.0
C0037088,C0235267,1.0
C0037088,C0159028,1.0
C0037088,C0476270,1.0
C0037088,C0423636,1.0
C0037088,C2169806,1.0
C0037088,C0026838,1.0
C0037088,C0013428,1.0
C0037088,C0578050,1.0
C0037088,C0426359,1.0
C0037088,C0152029,1.0
C0037088,C0422833,1.0
C0037088,C0586407,1.0
C0037088,C0241165,1.0
C0037088,C0232495,1.0
C0037088,C0858968,1.0
C0037088,C0815110,1.0
C0037088,C0857062,1.0
C0037088,C0234532,1.0
C0037088,C0009193,1.0
C0037088,C0025587,1.0
C0277823,C0026821,2.0
C0277823,C0085624,1.0
C0277823,C1446787,1.0
C0277823,C0030794,1.0
C0026821,C0036396,2.0
C0026821,C0236040,1.0
C0026821,C0085593,3.0
C0026821,C0917801,2.0
C0026821,C0683369,5.0
C0026821,C0278141,2.0
C0026821,C0085624,3.0
C0026821,C0542476,1.0
C0026821,C0577573,1.0
C0026821,C0004604,8.0
C0026821,C0857516,1.0
C0026821,C0000737,2.0
C0026821,C0003862,3.0
C0026821,C0401149,1.0
C0026821,C0042571,1.0
C0026821,C0600142,3.0
C0026821,C0344232,2.0
C0026821,C0028081,2.0
C0026821,C0027424,1.0
C0026821,C0522251,1.0
C0026821,C0848633,1.0
C0026821,C0023380,1.0
C0026821,C0150055,1.0
C0026821,C0016512,1.0
C0026821,C0235129,2.0
C0026821,C0231749,1.0
C0026821,C1446787,6.0
C0026821,C0023222,5.0
C0026821,C0007859,2.0
C0026821,C0242429,1.0
C0026821,C0024031,4.0
C0026821,C0014724,1.0
C0026821,C0748706,2.0
C0026821,C1321898,1.0
C0026821,C0344375,1.0
C0026821,C0010200,2.0
C0026821,C0037763,11.0
C0026821,C0392171,2.0
C0026821,C0677500,2.0
C0026821,C0016382,1.0
C0026821,C0857245,1.0
C0026821,C0312414,3.0
C0026821,C0278145,4.0
C0026821,C0013395,1.0
C0026821,C0043144,1.0
C0026821,C0016204,3.0
C0026821,C0281856,1.0
C0026821,C0235108,1.0
C0026821,C0151786,2.0
C0026821,C0439053,1.0
C0026821,C0239377,1.0
C0026821,C0232487,1.0
C0026821,C0238740,1.0
C0026821,C0558489,1.0
C0026821,C0235710,1.0
C0026821,C0030794,4.0
C0026821,C1282310,1.0
C0026821,C0946092,1.0
C0026821,C4042866,1.0
C0026821,C0221758,1.0
C0026821,C0278146,1.0
C0026821,C0221170,3.0
C0026821,C0564823,3.0
C0026821,C0239649,1.0
C0026821,C0241374,2.0
C0026821,C0231710,2.0
C0026821,C0278139,1.0
C0026821,C0184567,2.0
C0026821,C0564821,1.0
C0026821,C0240327,1.0
C0026821,C0239833,1.0
C0026821,C0235239,1.0
C0026821,C0848283,1.0
C0026821,C0239783,1.0
C0026821,C0476288,2.0
C0026821,C0839480,1.0
C0026821,C0023218,1.0
C0026821,C0474585,1.0
C0026821,C0015644,2.0
C0026821,C0849970,2.0
C0026821,C0458109,2.0
C0026821,C0159028,1.0
C0026821,C0476270,1.0
C0026821,C2169806,1.0
C0026821,C0026838,2.0
C0026821,C0578050,1.0
C0026821,C0426359,1.0
C0026821,C0152029,1.0
C0026821,C0422833,1.0
C0026821,C0586407,1.0
C0026821,C0241165,1.0
C0026821,C0232495,2.0
C0026821,C0034886,1.0
C0026821,C0853946,1.0
C0026821,C0857199,1.0
C0026821,C0857177,1.0
C0026821,C0423773,1.0
C0036396,C0236040,1.0
C0036396,C0683369,1.0
C0036396,C0085624,3.0
C0036396,C0004604,5.0
C0036396,C0003862,1.0
C0036396,C0235129,1.0
C0036396,C0231749,1.0
C0036396,C0023222,3.0
C0036396,C0024031,3.0
C0036396,C0234230,1.0
C0036396,C0596601,1.0
C0036396,C1517205,1.0
C0036396,C0037763,2.0
C0036396,C0677500,1.0
C0036396,C0278145,1.0
C0036396,C0851121,1.0
C0036396,C0238740,1.0
C0036396,C0085631,1.0
C0036396,C0575090,1.0
C0036396,C0221170,3.0
C0036396,C0564823,2.0
C0036396,C0426636,1.0
C0036396,C0239724,1.0
C0036396,C0239649,1.0
C0036396,C0231217,1.0
C0036396,C0549248,1.0
C0036396,C0241374,1.0
C0036396,C0231710,1.0
C0036396,C0278139,1.0
C0036396,C0849970,1.0
C0036396,C0564822,1.0
C0236040,C0016512,1.0
C0236040,C0238656,1.0
C0221100,C0085593,1.0
C0221100,C0028081,1.0
C0085593,C0917801,1.0
C0085593,C0683369,2.0
C0085593,C0278141,1.0
C0085593,C0004604,3.0
C0085593,C0857516,1.0
C0085593,C0003862,2.0
C0085593,C0234369,1.0
C0085593,C0600142,1.0
C0085593,C0344232,1.0
C0085593,C0028081,2.0
C0085593,C0027424,1.0
C0085593,C0522251,1.0
C0085593,C0848633,1.0
C0085593,C1260880,1.0
C0085593,C0040460,1.0
C0085593,C0242429,3.0
C0085593,C0748706,2.0
C0085593,C0302539,1.0
C0085593,C1517205,1.0
C0085593,C0010200,7.0
C0085593,C0438716,1.0
C0085593,C0392171,1.0
C0085593,C0016382,2.0
C0085593,C0312414,1.0
C0085593,C0018834,1.0
C0085593,C0848290,1.0
C0085593,C0235710,1.0
C0085593,C0015468,1.0
C0085593,C0006625,1.0
C0085593,C0236082,1.0
C0085593,C0235239,1.0
C0085593,C0850149,1.0
C0085593,C0857126,1.0
C0085593,C0749874,1.0
C0085593,C0857233,2.0
C0085593,C0015644,1.0
C0085593,C0235267,1.0
C0085593,C0849795,1.0
C0085593,C0239134,1.0
C0085593,C0849970,1.0
C0085593,C0235150,1.0
C0085593,C0423640,1.0
C0085593,C0016199,1.0
C0085593,C0013428,1.0
C0085593,C0027796,1.0
C0085593,C0017672,1.0
C0085593,C0233762,1.0
C0085593,C0030201,1.0
C0917801,C0683369,2.0
C0917801,C0086132,1.0
C0917801,C0085624,3.0
C0917801,C0542476,1.0
C0917801,C0037011,1.0
C0917801,C0000737,1.0
C0917801,C0032781,1.0
C0917801,C0003862,3.0
C0917801,C0234369,1.0
C0917801,C0042571,2.0
C0917801,C0344232,1.0
C0917801,C0028081,2.0
C0917801,C0027424,1.0
C0917801,C0522251,1.0
C0917801,C0848633,1.0
C0917801,C0700590,1.0
C0917801,C0150055,2.0
C0917801,C0007859,1.0
C0917801,C0242429,1.0
C0917801,C0235031,1.0
C0917801,C1397014,1.0
C0917801,C0234230,1.0
C0917801,C0596601,1.0
C0917801,C0748706,1.0
C0917801,C0302539,1.0
C0917801,C0344375,1.0
C0917801,C0010200,1.0
C0917801,C0037763,1.0
C0917801,C0392171,1.0
C0917801,C0677500,1.0
C0917801,C0857245,1.0
C0917801,C0043144,1.0
C0917801,C0235108,1.0
C0917801,C0151786,2.0
C0917801,C0948094,1.0
C0917801,C2957106,2.0
C0917801,C0085631,2.0
C0917801,C0005904,1.0
C0917801,C0595963,1.0
C0917801,C0162298,1.0
C0917801,C0423673,1.0
C0917801,C4042866,1.0
C0917801,C0427008,1.0
C0917801,C0151315,1.0
C0917801,C0278146,1.0
C0917801,C0240327,1.0
C0917801,C0239833,1.0
C0917801,C0235239,1.0
C0917801,C0151827,1.0
C0917801,C0239783,1.0
C0917801,C0863085,1.0
C0917801,C0087169,1.0
C0917801,C0037317,2.0
C0917801,C0231655,1.0
C0917801,C0476288,1.0
C0917801,C0848464,1.0
C0917801,C0849970,1.0
C0917801,C0159028,1.0
C0917801,C0476270,1.0
C0917801,C1704276,1.0
C0917801,C2169806,1.0
C0917801,C0026838,1.0
C0917801,C0235050,1.0
C0917801,C0578050,1.0
C0917801,C0847554,1.0
C0917801,C0426359,1.0
C0917801,C0152029,1.0
C0917801,C0422833,1.0
C0917801,C0586407,1.0
C0917801,C0241165,1.0
C0917801,C0241902,1.0
C0917801,C0849824,1.0
C0917801,C0948775,1.0
C0683369,C0278141,1.0
C0683369,C0085624,6.0
C0683369,C0542476,1.0
C0683369,C0037011,2.0
C0683369,C0004604,2.0
C0683369,C0000737,1.0
C0683369,C0032781,1.0
C0683369,C0003862,3.0
C0683369,C0234369,2.0
C0683369,C0042571,1.0
C0683369,C0600142,3.0
C0683369,C0344232,3.0
C0683369,C0028081,3.0
C0683369,C0027424,2.0
C0683369,C0848633,1.0
C0683369,C0150055,2.0
C0683369,C0235129,1.0
C0683369,C0023222,2.0
C0683369,C0007859,3.0
C0683369,C0877781,1.0
C0683369,C0242429,2.0
C0683369,C0751295,3.0
C0683369,C1397014,1.0
C0683369,C0596601,2.0
C0683369,C0014724,3.0
C0683369,C0748706,3.0
C0683369,C0302539,3.0
C0683369,C1517205,1.0
C0683369,C0010200,6.0
C0683369,C0037763,2.0
C0683369,C0016382,3.0
C0683369,C0312414,2.0
C0683369,C0278145,1.0
C0683369,C0232292,1.0
C0683369,C0849959,2.0
C0683369,C0024902,1.0
C0683369,C0016204,1.0
C0683369,C0281856,1.0
C0683369,C0848290,1.0
C0683369,C0239377,2.0
C0683369,C0425449,1.0
C0683369,C2957106,1.0
C0683369,C0549343,1.0
C0683369,C0858665,1.0
C0683369,C0423571,1.0
C0683369,C0030794,1.0
C0683369,C0240211,1.0
C0683369,C1282310,1.0
C0683369,C0085631,1.0
C0683369,C0221785,2.0
C0683369,C0085636,1.0
C0683369,C0259813,1.0
C0683369,C4042866,2.0
C0683369,C0239511,1.0
C0683369,C0427008,1.0
C0683369,C0151315,1.0
C0683369,C0522359,1.0
C0683369,C0221170,1.0
C0683369,C0233488,1.0
C0683369,C0239649,1.0
C0683369,C0455770,1.0
C0683369,C0231217,1.0
C0683369,C0239832,1.0
C0683369,C0312422,1.0
C0683369,C0152149,1.0
C0683369,C0742339,1.0
C0683369,C0581879,1.0
C0683369,C0235239,2.0
C0683369,C0812426,1.0
C0683369,C0151827,1.0
C0683369,C1377828,1.0
C0683369,C0236075,1.0
C0683369,C0439814,1.0
C0683369,C0235150,1.0
C0683369,C0547005,1.0
C0683369,C0234657,1.0
C0683369,C3665346,1.0
C0683369,C0239836,1.0
C0683369,C0423636,1.0
C0683369,C0877495,1.0
C0683369,C0426484,1.0
C0683369,C0232602,1.0
C0683369,C1704276,1.0
C0683369,C0740903,1.0
C0683369,C2370950,1.0
C0683369,C0238656,1.0
C0683369,C0017672,2.0
C0683369,C0521592,1.0
C0683369,C0877487,1.0
C0683369,C0850758,1.0
C0683369,C0858709,1.0
C0683369,C0863105,1.0
C0683369,C0312416,1.0
C0086132,C0004604,1.0
C0086132,C0596601,1.0
C0086132,C0014724,1.0
C0086132,C0018834,1.0
C0086132,C0030794,1.0
C0086132,C0278146,1.0
C0086132,C0278139,1.0
C0458118,C0278141,1.0
C0458118,C0013421,1.0
C0278141,C0085624,2.0
C0278141,C0542476,1.0
C0278141,C0003862,2.0
C0278141,C0040460,1.0
C0278141,C0024031,1.0
C0278141,C0748706,1.0
C0278141,C0037763,3.0
C0278141,C0278145,1.0
C0278141,C0030794,1.0
C0278141,C0019559,1.0
C0278141,C0221170,1.0
C0278141,C0006625,1.0
C0278141,C0241374,1.0
C0278141,C0184567,1.0
C0278141,C0518179,1.0
C0278141,C0239833,1.0
C0278141,C0812426,1.0
C0278141,C0232849,1.0
C0278141,C0577560,1.0
C0235318,C0085624,1.0
C0235318,C0542476,1.0
C0085624,C0542476,2.0
C0085624,C0037011,1.0
C0085624,C0577573,2.0
C0085624,C0004604,8.0
C0085624,C0241705,2.0
C0085624,C0000737,6.0
C0085624,C0032781,3.0
C0085624,C0085602,1.0
C0085624,C0003862,7.0
C0085624,C0520963,1.0
C0085624,C3257803,1.0
C0085624,C0235234,1.0
C0085624,C0401149,1.0
C0085624,C0042571,2.0
C0085624,C0600142,3.0
C0085624,C0344232,1.0
C0085624,C0028081,1.0
C0085624,C0027424,1.0
C0085624,C0023380,1.0
C0085624,C1260880,1.0
C0085624,C0150055,2.0
C0085624,C0016512,1.0
C0085624,C1446787,2.0
C0085624,C0023222,6.0
C0085624,C0040460,1.0
C0085624,C0007859,3.0
C0085624,C0242429,4.0
C0085624,C0877197,1.0
C0085624,C0235031,2.0
C0085624,C0751295,1.0
C0085624,C0024031,4.0
C0085624,C0234230,11.0
C0085624,C0596601,4.0
C0085624,C0849759,1.0
C0085624,C0014724,3.0
C0085624,C0748706,4.0
C0085624,C0302539,3.0
C0085624,C1517205,1.0
C0085624,C0010200,9.0
C0085624,C0037763,4.0
C0085624,C0438716,2.0
C0085624,C0392171,2.0
C0085624,C0039591,1.0
C0085624,C0677500,8.0
