disease,postLink,postHeading,postContent
Pulmonary Fibrosis,https://patient.info/forums/discuss/my-father-was-diagnosed-but-meds-haven-t-help-at-all--670645,"My father was diagnosed, but meds haven't help at all?","My father was diagnosed about 4 weeks ago. In that time he has gone extremely downhill. He has been coughing for over 10 years. They told him he was 85% FVC predicted. He is currently on Sulfamethoxazole for infection, prednisone, and pirfe ne to slow the scarring. They also gave him a rescue inhaler, but told him to only use it 2x per day, which doesn't seem right if he finds he can't breath. They did not give him a second inhaler either. He also has oxygen tanks. In the past 4 weeks he has become almost unable to speak. He whispers out words one at a time and can barely get them out. From what I understood, 85% was MILD. But this doesn't seem mild and is progressing very quickly. He doesn't have an appointment until next month. He only has basic Medicaid through the VA hospital in California. IS there anything else they could be trying? 0 likes, 6 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/not-sure-whether-to-start-pirfenidone-nextweek-674423,Not sure whether to start  Pirfenidone nextweek,"Been diagnosed now with CPFE and every thing I have read seems to show that this treatment has not had enough trials for this combination of lung diseases, at the moment I feel better than I have done in ages and am loathe to go on to something that may make me sick again, I am allergic to many medications.  Any one any experience of the two diseases combined ?  (emphysema and Pulmonary Fibrosis, non idiopathic) plus treatment 0 likes, 4 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/ppfe-660050,PPFE,"Hi All, I am recently diagnosed with PPFE in Australia. I was told that 60% of my lung capacity is already reduced and I may need a transplant in next 5 years. Doctors believe it could be due to some autoimmune condition - exact autoimmune disease currently they are not sure about. It all started with patchy lungs and recurring   and heart inflammation episodes. I did lot of reading and seems it is idiopathic disease which mostly end up with lung transplant. To be frank I am bit worried with the thought of transplant. Doctor had given me a timeline of 5 years as of now. Anyone else facing same situation - just hopeful if people faced decline in lung damage over course of time. I am also open for suggestions about PPFE specialist and hospitals in Australia. Thanks - Redsheep. 0 likes, 5 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/have-a-question-about-fibrosis-in-the-lung--640053,Have a question about Fibrosis in the lung.,"I have mild Copd with mild  . I was to  14 mths ago. Went to see a new dr. Did a cat scan and said I have a little Fibrosis in my lung with calcium deposit in my heart valves.  He put me on Lipitor 20 mg.  I asked about the fibrosis because i have aspirayed with reflux. He didnt seem concerened.  Sometimes a little short of breath , a little chest heaviness.  All he said was fibrosis. Is there a difference between scarring and Fibrosis. Eberyone thinks I should get anothee Dr. Im confused. Ty 0 likes, 20 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/hi-i-had-pulmonary-embolism-in-august-2016-i-was-feeling-much-better-but-this-last-few-weeks-i-ha-696354,Hi. I had pulmonary embolism in August 2016. I was feeling much better. But this last few weeks I ha,"I have been getting breathless and nearly collapsed after climbing 2 flights of stairs. . My chest is very tight . I am getting concerned it could be IPF. I had a pulmonary embolism in 2016. 0 likes, 2 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/flu-pneumonia-jabs-anyone--696446,Flu/pneumonia jabs anyone?,"Hello It seems to be recommended that people with pulmonary fibrosis should get vaccinated against flu and pneumonia, but I'm pretty sure I've seen a post on this site from someone who was poorly after getting vaccinated. Also I know someone who got vaccinated as he has asthma and he said 'Never again'! Anyone been vaccinated and how was it? 0 likes, 2 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/esbriet-655018,ESBRIET,"Has anyone with IPF had bad   on Esbriet? I had to discontinue Ofev & have been on Esbriet for 3 months. The depression is terrible and so I had to lower the dose! This worrries me. Anyone else have this problem? God Bless You All! 0 likes, 5 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/ipf-and-dlco-701173,IPF and DLCO,"Good Morning, I'm looking for some advice and guidance. My grandfather has IPF and was diagnosed last year after a persistent cough and breathlessness for around 4-5 years. He is not on any of the anti fibrotic medication yet because on his lung function test he still blows just above 80%. We had his consultant appointment just last week and were basically told to discuss a DNAR. The words of the consultant were 'you have important conversations to have' rather than the fibrosis worsening it is his DLCO - which last August was 25% and has rapidly decreased by 2% each time he has seen his consultant.. By my workings out that means hes around 18% now. When I spoke to his GP separately he said he wouldn't be surprised if my grandad wouldn't be here within the next 12 months.. Of course I'm devastated to have heard those words, but at least we can plan a short holiday and give him the best we can with what we have left. Can anyone offer advice on DLCO? I know it is gas exchange etc but I just want someone to be straight with me. I know it won't be nice to hear but I need to make this year the best for him. Thank you all very much. 0 likes, 5 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/my-pefr-report-says-i-have-severe-restriction-704034,My PEFR report says I have severe restriction ,"So, am a 22 year old female. In the December of 2014 i was diagnosed with Spontaneous Pneumothorax in my left lung and treated with chest tube drainage (ICD) ,then a pleuroscopy showed i had multiple large blebs in the apex of my lung, so they did a VATS assisted bullectomy followed by a pleurodesis , also while removing the blebs, they also removed a segment of the apex of my lung. Later on, in the year of 2016 , i had a spontaneous pneumothorax in my right lung for which ICD tube was put and i was discharged once my lungs expanded. A month after that my right lung again collapsed , so again an ICD tube was placed and then pleurodesis was done. After this i had never again had any episodes of spontaneous pneumothorax. But just a year back I had a check up because i had little breathlessness on exertion and my PEFR showed severe restriction.  X-ray was normal. Someone (i would like to rather not say who) said to me that it is because of the pleurodesis and there's nothing to worry. I still have breathlessness on exertion and on normally lying down my respiratory rate is 24cpm. Just yesterday while climbing up 3 floors i had rapid breathing. I read some articles on VAT surgery with talc pleurodesis... and there are studies which say that it causes only minimal long term adverse effects and short term effects like ARDS is rare. Now i do not know what to think of this report. So is it that I have severe restriction which is caused by Talc pleurodesis and that's tottally normal? Even if Talc is causing it, how is it doing so? By fibrosis? And if so...then can i say i have  ? and if that is so , my prognosis ain't so good then because it progresses , ain't it? Please correct me if am wrong. Thank you so much.  Please do let me know what this is. I won't be bewildered at all if it ain't good, am all chilled out. 0 likes, 2 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/ppfe-revisited-706314,PPFE revisited,"I got diagnosed with  Pleuroparenchymal fibroelastosis (PPFE) following a lung biopsy about 18 months ago. Yes it is a rare condition and idiopathic. There is not a great deal of medical reports/research into this - I am the first they have seen in my State. There has been a slow decline and then a drop in my lung capacity, oxygen levels etc. No one has been able to give me a prognosis, and I am currently going through testing and assessment to determine if I am suitable to be placed on the ""list"" for a double lung transplant - which I discovered that PPFE can develop in transplanted lungs. Any idea of recent research/articles on PPFE would be most welcome. From what I have seen on the net, most are case studies. Thank you! 1 like, 0 replies "
